Price,Close,High,Low,Open,Volume
Ticker,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
Date,,,,,
2017-01-02,277.46185302734375,280.4749715328303,276.2913893530886,280.3243099489049,3708656
2017-01-03,275.7929992675781,278.58591075031234,274.8311136833236,278.3193883452861,3847500
2017-01-04,274.7732238769531,276.2797830968605,274.3792120136638,275.78145400393254,6967120
2017-01-05,274.9354248046875,276.8591961285741,274.2169176897935,275.58441540131827,6776384
2017-01-06,276.6622314453125,277.763178601084,275.3990224695793,275.839406990539,5525260
2017-01-09,277.02142333984375,279.09585617939973,276.3145164740067,277.8674198255509,4573796
2017-01-10,281.46002197265625,282.0278958825214,277.0446615645134,277.25323943624505,5546116
2017-01-11,286.0144958496094,286.96478146566096,281.7265961954621,282.19015291482935,9343404
2017-01-12,286.24627685546875,288.2627372860547,284.044382418119,286.24627685546875,2916316
2017-01-13,285.6667785644531,287.33557114627126,284.76283746044663,287.17333764004655,3850412
2017-01-16,289.17822265625,289.5954066505998,285.73632030991945,285.8985538144024,3765864
2017-01-17,287.0574645996094,290.279189077747,286.5359633518507,289.0275804244755,3559612
2017-01-18,288.0077209472656,291.11355594481745,287.60210890673744,287.61370913948133,4612888
2017-01-19,286.5475158691406,288.5408035366624,286.246192769978,288.5408035366624,3512412
2017-01-20,286.5591735839844,288.56406208361835,285.0873866368278,286.47805681554405,13942068
2017-01-23,288.48291015625,289.7229185891608,286.4316775512895,286.47802190096223,4793848
2017-01-24,293.7906494140625,294.70616254982536,289.5490944281316,289.72292818504263,10261864
2017-01-25,299.1330871582031,300.2919787311802,294.38163170899696,294.96107749548554,15636984
2017-01-27,299.4344177246094,301.3118164608303,298.5304766165765,301.08003814047584,6852236
2017-01-30,297.82354736328125,299.6777739631059,296.80374536797973,299.6777739631059,5319628
2017-01-31,298.2176208496094,299.61986289662667,295.9809541047322,297.2325628582663,6101040
2017-02-01,302.6329650878906,303.62962326016844,296.7921622783555,298.1132874897431,10910664
2017-02-02,301.0105285644531,302.6329769968642,299.5966863034317,302.6329769968642,5971636
2017-02-03,303.87298583984375,305.0202772370742,300.5005998767984,301.0800456922184,8005104
2017-02-06,304.579833984375,305.94733150353267,303.9656158799041,304.1626500537276,4310220
2017-02-07,302.96905517578125,305.48384444293157,301.99556919629316,305.02028777458116,3411920
2017-02-08,302.62139892578125,305.64608932327155,300.8830613548369,303.0617834357381,4940960
2017-02-09,300.7671813964844,305.9242496815896,299.5851174706844,303.4905770077197,4465376
2017-02-10,302.1462097167969,303.3398737132683,300.8482567945156,300.92937354717344,3296736
2017-02-13,303.67596435546875,304.78851168500455,301.1264026607653,303.0617743999842,2795792
2017-02-14,303.8845520019531,304.55671479370994,302.2389315761018,304.55671479370994,2446060
2017-02-15,306.457275390625,306.8744876730399,303.03854525982644,304.0931479056105,6126940
2017-02-16,307.7784729003906,308.96053681243984,306.0053628856892,306.6427533404786,5043700
2017-02-17,319.17034912109375,337.00567965340025,315.32280634739544,334.91967475870933,402259960
2017-02-20,326.5988464355469,328.07063320525333,315.0215299108889,315.496658522044,10566716
2017-02-21,328.0938415527344,329.5424561823635,323.8870590096406,325.8919473156982,6260028
2017-02-22,324.29266357421875,328.8471135226461,323.29600541487963,327.96634453098574,5296776
2017-02-23,323.16851806640625,329.4381045528116,321.4881252715048,325.3704120735184,34494980
2017-02-27,323.00628662109375,324.1072337281035,319.5296115463261,322.38049642493723,4681376
2017-02-28,322.1950378417969,323.62048017228943,320.89708490494877,322.84402845684696,2928008
2017-03-01,322.5542907714844,323.67840991633886,321.33745464397936,323.66680968353853,3481736
2017-03-02,319.8772888183594,323.5625701687606,318.98494784724693,323.2265028852426,4601988
2017-03-03,319.15875244140625,320.8970898730043,317.30452584770165,320.8970898730043,2492824
2017-03-06,320.02789306640625,322.14867020545285,318.25478338316236,319.11238008342576,3679124
2017-03-07,321.2911376953125,321.5924608678423,318.9733541935623,320.3756245294234,3112876
2017-03-08,322.68182373046875,324.3042722618108,320.0975176330081,321.6851937514557,3782144
2017-03-09,323.1453552246094,324.1883577704698,320.2365539893293,320.2365539893293,3509316
2017-03-10,324.51287841796875,326.34393313326274,322.9020301221493,323.3308144324585,5860704
2017-03-14,326.96966552734375,330.0871009151192,326.03098030493896,329.6119440406259,7155020
2017-03-15,328.337158203125,329.12521013957434,326.9349163612278,327.0276050534264,4271860
2017-03-16,328.510986328125,329.7857670498432,327.65341788717865,328.68482006290475,4980108
2017-03-17,330.48114013671875,330.86358005602983,327.4680217193959,328.78917523217467,3390464
2017-03-20,332.85687255859375,333.72604134441275,330.50431671965936,330.66657853563174,8142344
2017-03-21,333.98095703125,334.9196705393357,332.37010903349994,332.37010903349994,5557280
2017-03-22,331.6516418457031,333.0654841014703,330.4695779365619,330.90993416054704,5636544
2017-03-23,331.6516418457031,332.60192740821844,329.7974150726956,332.4628660588939,4922472
2017-03-24,330.1334533691406,332.4744088058534,329.58877996104826,332.13834155005776,3810364
2017-03-27,326.7726135253906,330.052281957707,325.42831643156785,330.052281957707,5864084
2017-03-28,329.1715087890625,330.21451107076837,327.52588862546503,328.731152682496,8061400
2017-03-29,331.1184997558594,332.55554230479794,329.1252118777851,329.3106458496648,8575772
2017-03-30,339.8333435058594,343.0202952374229,330.2956887765442,330.9794234671067,34321092
2017-03-31,334.3518371582031,337.0056876868542,332.9611671952587,336.95934333872384,9651392
2017-04-03,332.1847229003906,336.10178270938997,330.5159300826334,335.15149712446555,4149052
2017-04-05,331.98760986328125,335.2672781460346,330.8750911080845,332.6597725261639,5744080
2017-04-06,333.41314697265625,334.45614951793044,330.29573957130526,331.79069856889635,6124416
2017-04-07,333.49420166015625,334.9196438653612,331.1184740825646,331.6863478941338,4648360
