Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2017-01-02,969.4973754882812,975.1427005615074,965.8227018877046,971.652863243513,823132
2017-01-03,972.3302001953125,973.7466434397392,962.0865219443625,969.4562167048165,1475324
2017-01-04,976.9489135742188,980.7877737326916,968.244871016879,972.9253174172063,1420066
2017-01-05,958.4321899414062,981.2393169020601,952.6842242026706,978.796451510411,2216404
2017-01-06,936.6723022460938,956.3591707299436,926.6955533309264,952.9308786590864,3009896
2017-01-09,945.8277587890625,948.9481231963856,926.65420707284,934.044448866066,1854578
2017-01-10,950.6110229492188,956.5437252558665,940.8189117028907,945.9510244658346,1533914
2017-01-11,954.3262329101562,956.4612712045441,936.1791090636375,950.4669256608362,1931296
2017-01-12,962.517333984375,968.9426977967516,945.950837171066,954.3264034472285,2570374
2017-01-13,923.4927978515625,968.1010760374826,918.7918032250396,964.0159348616805,10235580
2017-01-16,927.2906494140625,933.5928235201002,914.7477462217414,923.7802643621715,3364808
2017-01-17,935.5840454101562,939.2997146559167,924.9298006287722,925.7919353284616,3009956
2017-01-18,942.2969360351562,943.4875460203622,930.1235052493915,935.2761661594366,3136574
2017-01-19,940.6135864257812,942.3174076946033,937.3084859023743,942.2558624387464,2251676
2017-01-20,938.293701171875,944.3084956254779,929.938583735525,938.9710997806382,2037246
2017-01-23,949.7609252929688,952.5607782446959,930.4503536585781,932.5913822019608,2318546
2017-01-24,954.5574951171875,956.4720459601672,942.884625591383,948.6489857478368,2282638
2017-01-25,968.8246459960938,971.7068272634004,954.4343467731136,956.307784701364,4111648
2017-01-27,970.8009033203125,979.4268389810915,965.5512166373871,965.5512166373871,2871658
2017-01-30,960.5482788085938,968.3919465093346,954.4751133469326,963.8834132711037,2577956
2017-01-31,918.09814453125,960.1985720236868,905.8488758965312,955.2370834469748,4666804
2017-02-01,892.6114501953125,922.277348746065,887.5265195468246,914.0631526812001,4864152
2017-02-02,908.9780883789062,913.6513792206919,886.4765297260701,893.4967192833466,6009482
2017-02-03,919.2303466796875,923.5330104625446,902.1225260470062,909.8220455304054,2153372
2017-02-06,922.6066284179688,929.9150151877641,911.9837137410368,929.7091451379107,2408910
2017-02-07,924.191650390625,927.4855704126571,916.5332461304159,923.944566179988,1814638
2017-02-08,935.0409545898438,939.8377860146139,923.965188541854,924.315107236496,2212584
2017-02-09,954.125244140625,958.5308425996251,934.7322474512049,936.7086198084824,4033202
2017-02-10,987.3318481445312,998.2429574289614,951.5310775969016,951.5310775969016,5782160
2017-02-13,994.0435180664062,1000.1166844292434,980.9090493279757,986.5292613801842,3819812
2017-02-14,990.74951171875,996.2667882711237,987.35265625,996.2667882711237,2033328
2017-02-15,993.8172607421875,999.70516547034,977.9241499736665,986.9412197827039,1924972
2017-02-16,1007.8369140625,1020.2920531291493,1002.8343116381161,1012.8807307093249,4175680
2017-02-17,991.4291381835938,1019.3040287586551,988.999911333118,1017.8217239031923,2723324
2017-02-20,1030.255859375,1051.9957525657842,991.5111837524951,998.4695498912041,3973948
2017-02-21,1015.083251953125,1040.0140286025533,1010.8834235238027,1035.1143627982922,5501112
