Price,Close,High,Low,Open,Volume,return_1,return_3,ma20,ma50,ma200,ma20_50,rsi14,macd_diff,atr14,vol_20,vol_ratio,next_close,future_ret,label
2017-10-23,149.5,152.0,142.0500030517578,145.64999389648438,1836998.0,0.03388654003912417,0.003692534830658234,147.01250076293945,115.70200012207032,85.57500001907349,31.310500640869137,61.77768630717723,-1.9657856161664622,8.645823779671975,4801741.4,0.38256912377663643,152.35000610351562,0.019063585976693144,1
2017-10-24,152.35000610351562,156.89999389648438,148.8000030517578,150.75,3098446.0,0.01906358597669322,0.04064216157849265,147.65750122070312,116.94600021362305,86.09175004959107,30.711501007080074,63.726448083290016,-1.8149694107754328,8.60683571289016,3740103.6,0.8284385491353766,157.0500030517578,0.030849995142427044,1
2017-10-25,157.0500030517578,158.75,151.10000610351562,154.5,3099060.0,0.030849995142427034,0.08609956032318244,148.89250106811522,118.54600021362305,86.63175006866454,30.346500854492177,66.7382305350393,-1.4264075569125474,8.538489868861175,3511952.05,0.8824323213638408,159.75,0.017191957311534528,1
2017-10-26,159.75,164.89999389648438,158.5,161.5,3544779.0,0.017191957311534445,0.06856187290969906,149.65000076293944,120.1370002746582,87.18575006484986,29.513000488281236,68.3633111811598,-1.0335846472142283,8.489311367137274,3294125.25,1.0760911413432137,155.6999969482422,-0.025352131779391628,0
2017-10-27,155.6999969482422,161.85000610351562,155.0,160.3000030517578,1215871.0,-0.025352131779391662,0.021988780508813255,149.90750045776366,121.54300018310546,87.72075004577637,28.364500274658198,63.36251945794206,-1.0870968985895981,8.372218134021441,2847581.3,0.4269837704019196,154.64999389648438,-0.006743757690032933,0
2017-10-30,154.64999389648438,158.8000030517578,154.10000610351562,156.6999969482422,859341.0,-0.006743757690032881,-0.015281815400426835,150.19000015258788,122.87300003051757,88.2592500114441,27.31700012207031,62.09432033221179,-1.2236274761531085,8.109916620751495,2646467.0,0.3247125318396185,152.39999389648438,-0.014548982145489426,0
2017-10-31,152.39999389648438,156.75,151.75,154.4499969482422,960482.0,-0.014548982145489386,-0.04600942787803208,150.95,124.17099990844727,88.76649997711182,26.779000091552717,59.35291227174105,-1.4788272810497212,7.887779719269245,2511570.3,0.3824229009237765,153.5500030517578,0.007545992134714688,1
2017-11-01,153.5500030517578,156.60000610351562,152.14999389648438,153.10000610351562,1243877.0,0.007545992134714741,-0.013808567364321012,152.0,125.51699996948243,89.27824998855591,26.483000030517573,60.317245390067534,-1.5746774754057054,7.642224896966531,2458548.7,0.5059395406729179,151.9499969482422,-0.010420098155102631,0
2017-11-02,151.9499969482422,156.5,151.10000610351562,153.25,913274.0,-0.010420098155102586,-0.017458758841267352,152.59249954223634,126.82899993896484,89.78599996566773,25.763499603271498,58.246749529018295,-1.7375363362045384,7.482065539789234,2302067.65,0.39671901040788254,149.14999389648438,-0.01842713463634725,0
2017-11-03,149.14999389648438,154.3000030517578,148.0,152.14999389648438,676854.0,-0.018427134636347264,-0.021325460171655375,152.52749938964843,128.12699981689454,90.27799993515015,24.400499572753887,54.70757576232785,-2.0064784054090836,7.397632504929847,1919084.15,0.3526963630021121,158.64999389648438,0.0636942701224202,1
2017-11-06,158.64999389648438,161.89999389648438,147.1999969482422,149.0,3559595.0,0.06369427012242013,0.033213876544225585,152.83999938964843,129.52099975585938,90.82099990844726,23.318999633789048,62.9362416892062,-1.5382823569275512,7.919229965166443,1863611.65,1.9100519145177046,151.64999389648438,-0.04412228344973871,0
2017-11-07,151.64999389648438,160.25,150.25,160.0,1329443.0,-0.044122283449738675,-0.001974353786002414,152.72749938964844,130.72099960327148,91.33174987792968,22.006499786376963,55.006213476409215,-1.6820914238750095,8.067856396225983,1796256.05,0.7401188711375526,146.14999389648438,-0.03626772318734332,0
2017-11-08,146.14999389648438,152.89999389648438,145.0,152.25,744291.0,-0.03626772318734328,-0.02011398003865905,152.24499893188477,131.8109994506836,91.8059998512268,20.43399948120117,49.706675840340345,-2.1023944094078066,8.05586621767301,1641183.1,0.45350881324576126,146.10000610351562,-0.000342030756458023,0
2017-11-09,146.10000610351562,148.6999969482422,142.60000610351562,147.10000610351562,612798.0,-0.0003420307564580005,-0.07910487409887546,151.84999923706056,132.89999954223632,92.28149988174438,18.949999694824243,49.65984655173233,-2.3213666205529195,7.916160833891121,1523591.8,0.402206155218215,143.35000610351562,-0.01882272337518969,0
2017-11-10,143.35000610351562,146.9499969482422,142.5,145.75,618136.0,-0.018822723375189643,-0.05473121086067623,151.28999938964844,133.79699966430664,92.74649991989136,17.492999725341804,47.03457931471736,-2.5696873248339767,7.6685776992019115,1470710.45,0.42029755075174696,143.9499969482422,0.004185495773842509,1
2017-11-13,143.9499969482422,148.39999389648438,143.0,143.89999389648438,725838.0,0.004185495773842529,-0.01505300745890148,150.84749908447264,134.66899963378907,93.22899990081787,16.178499450683574,47.68440360196244,-2.6037402876603197,7.506535999007801,1424623.4,0.5094946496035371,145.0500030517578,0.00764158476440355,1
2017-11-14,145.0500030517578,147.3000030517578,142.5,144.6999969482422,702702.0,0.007641584764403575,-0.007186878904124505,150.54499893188478,135.53199966430665,93.71274991989135,15.012999267578124,48.92170376543197,-2.463865012130376,7.313212217061374,1411301.3,0.49791068710841513,140.60000610351562,-0.03067905449580933,0
2017-11-15,140.60000610351562,144.89999389648438,140.14999389648438,144.0,424544.0,-0.03067905449580932,-0.01918381501856492,150.12749938964845,136.3849998474121,94.15949995040893,13.742499542236345,44.351824928710364,-2.5708799616176683,7.140840569790808,1370944.45,0.3096726493914467,143.0500030517578,0.017425297595210606,1
2017-11-16,143.0500030517578,144.5500030517578,140.5,141.6999969482422,551195.0,0.017425297595210498,-0.0062521286249694885,149.95999984741212,137.16799987792967,94.61624996185303,12.791999969482447,47.272165876941216,-2.3808299743034507,6.92006646135988,1352226.05,0.4076204566536783,141.64999389648438,-0.009786851628146359,0
2017-11-17,141.64999389648438,145.8000030517578,141.1999969482422,144.60000610351562,392058.0,-0.009786851628146409,-0.023440255661767995,149.81249923706054,137.96199981689452,95.07124992370605,11.850499420166017,45.79328086722187,-2.2548201761902864,6.754347864371005,1355479.1,0.28923942833201904,141.85000610351562,0.0014120170536499692,1
2017-11-20,141.85000610351562,144.3000030517578,141.0,142.0,439900.0,0.0014120170536500165,0.00889046903084556,149.42999954223632,138.76199996948242,95.52249996185303,10.6679995727539,46.052942020079655,-2.068306353156703,6.507608949184349,1285624.2,0.3421684190450053,141.5,-0.002467438057494383,0
2017-11-21,141.5,143.8000030517578,140.5,142.6999969482422,345067.0,-0.0024674380574943866,-0.010835393349813427,148.88749923706055,139.63300003051756,95.97624996185303,9.254499206542988,45.64092787840281,-1.8840339373454666,6.278494242225311,1147955.25,0.30059272780885815,143.4499969482422,0.013780897160722174,1
2017-11-22,143.4499969482422,146.85000610351562,140.0,142.10000610351562,954525.0,0.013780897160722283,0.012707399430410327,148.20749893188477,140.505,96.44924995422363,7.702498931884776,48.410175496571455,-1.5597513407097061,6.319316518031762,1040728.5,0.917170040024847,143.0500030517578,-0.0027883855349867715,0
