Price,Close,High,Low,Open,Volume,return_1,return_3,ma20,ma50,ma200,ma20_50,rsi14,macd_diff,atr14,vol_20,vol_ratio,next_close,future_ret,label
2017-10-23,415.2729797363281,423.2297240781126,413.5539313281943,421.5106756699788,4013418.0,-0.009837327868773893,-0.022091165222728026,412.01416931152346,393.4548291015625,442.79741424560547,18.559340209960965,54.11120766887895,0.12500843675968643,10.42645885305233,5843697.8,0.6867942418240723,408.69146728515625,-0.015848641188624207,0
2017-10-24,408.69146728515625,416.3043959340956,407.7091539110996,415.2729788824661,4541742.0,-0.01584864118862417,-0.03958918634383801,412.22290954589846,393.4548291015625,442.4486930847168,18.768080444335965,49.14815250144283,-0.8190157508247911,10.295657650905452,5581719.5,0.8136815187506286,414.4871520996094,0.014181076137832118,1
2017-10-25,414.4871520996094,416.8938019485952,407.7582992981594,413.5539423762759,5666968.0,0.014181076137832038,-0.011711028375611665,412.89824829101565,394.2750604248047,442.1581739807129,18.62318786621097,53.217364319794434,-1.055720377640764,10.212789436586192,5517200.05,1.0271456442838245,411.9822387695313,-0.006043404041329823,0
2017-10-26,411.9822387695313,414.9291790039025,409.6246925775995,414.2415776025783,6207936.0,-0.006043404041329858,-0.007924283850315073,413.29853973388674,395.157177734375,441.82787109375,18.14136199951173,51.30642055878319,-1.36400094073276,9.86219636442311,5573732.3,1.1137843846572968,422.2965393066406,0.02503578932896494,1
2017-10-27,422.2965393066406,426.66784607933647,414.58537285370767,414.58537285370767,7414741.0,0.025035789328964997,0.03328934688032459,414.526432800293,396.22789978027345,441.47301040649415,18.298533020019534,57.99491238241017,-0.8797822224636169,10.206725717664684,5708101.35,1.2989855199400058,428.8289184570313,0.015468701593236002,1
2017-10-30,428.8289184570313,433.1511215573135,420.6757289300776,420.6757289300776,7675104.0,0.01546870159323599,0.03460123259496184,416.25284881591796,397.15716796875,441.17242248535155,19.095680847167955,61.59308663420486,-0.16357203924075048,10.368773354062629,5849319.15,1.3121363022224557,420.8230590820313,-0.018669121951490283,0
2017-10-31,420.8230590820313,431.0882462133599,419.7425083348662,431.0882462133599,6214996.0,-0.018669121951490286,0.02145922683197443,417.5740600585938,398.00392272949216,440.82001754760745,19.570137329101613,55.3368135033529,-0.2669226264419109,10.438556534379135,5784023.65,1.074510820853922,430.0076904296875,0.021825399415353396,1
2017-11-01,430.0076904296875,432.1687918987055,420.8721878097474,423.327971307347,7310931.0,0.02182539941535344,0.018260038634717812,418.64232635498047,399.1306359863281,440.4344595336914,19.511690368652353,60.31680721251115,0.21912511000331314,10.503354840257353,5664724.2,1.290606698910425,427.2080993652344,-0.006510560454524938,0
2017-11-02,427.2080993652344,432.6108231626232,422.2965322766991,427.993968086096,8262211.0,-0.006510560454524916,-0.0037796403694713154,419.1997894287109,400.3202172851563,440.0201689147949,18.87957214355464,58.18708366269655,0.2838123642044774,10.489850272090692,5694677.6,1.450865453735256,439.78173828125,0.0294321173561506,1
2017-11-03,439.78173828125,441.402549458744,424.9979030493755,426.324032186535,8116263.0,0.0294321173561507,0.0450514266983717,420.3982131958008,401.776005859375,439.673657989502,18.622207336425788,64.28626120437029,1.0614447753860858,10.912335710467675,5870181.15,1.3826256452068773,454.7128601074219,0.03395120926240711,1
2017-11-06,454.7128601074219,459.7226643685416,435.7050901043113,437.8661915433278,19456789.0,0.03395120926240702,0.057452855443230755,422.2670639038086,403.40566284179687,439.41850219726564,18.861401062011737,69.90099415793591,2.393202427414389,11.848424178593575,6577585.85,2.9580440975924316,443.85833740234375,-0.023871158388865096,0
2017-11-07,443.85833740234375,457.65982935337337,442.0901552095343,450.0960337916971,13266543.0,-0.02387115838886511,0.03897453737850265,423.55635223388674,404.7357159423828,439.05234497070313,18.820636291503945,62.2402950313567,2.351427922026728,12.114227747539681,7020193.95,1.8897687292528431,430.4497680664063,-0.030209119004974312,0
2017-11-08,430.4497680664063,446.9526221228896,423.67178124315967,440.0764279363836,11193613.0,-0.03020911900497436,-0.02121954915935076,424.27344207763673,405.89288208007815,438.63240600585937,18.380559997558578,54.32063903417637,1.2825872895699701,12.911842971267555,7326981.15,1.527725098624008,432.365234375,0.0044499183196172395,1
2017-11-09,432.365234375,442.9251033605358,418.1216901619517,434.2807574844368,40547266.0,0.004449918319617163,-0.049146676272015855,425.48414306640626,407.1512255859375,438.2281842041016,18.33291748046878,55.197664269942024,0.6010527775914021,13.76124084464731,9138321.9,4.437058186799043,415.0765075683594,-0.039986394446427036,0
2017-11-10,415.0765075683594,431.1864710152407,412.5716204354173,431.1864710152407,22534490.0,-0.03998639444642704,-0.06484463038912014,425.60201873779295,408.01664306640623,437.69331466674805,17.585375671386714,46.51659595557096,-1.0289352571157027,14.192124637142696,9992904.1,2.2550491603336806,410.7052612304688,-0.010531182223486023,0
2017-11-13,410.7052612304688,419.939001705145,408.7406343219066,415.5185911608804,9857544.0,-0.010531182223486035,-0.045869479555374015,425.2729461669922,408.8329461669922,437.17710891723635,16.439999999999998,44.60640556878599,-2.3412403415549514,13.97828483329239,10137309.6,0.9724023817917131,406.9724426269531,-0.009088801522367147,0
2017-11-14,406.9724426269531,414.38892702052,403.38700459800486,411.14727471029096,8987515.0,-0.00908880152236713,-0.058729957288895074,424.1555648803711,409.29365112304686,436.5955792236328,14.86191375732426,42.98316312840252,-3.3395555794532257,13.765687518236872,10162849.9,0.8843498711911506,401.4223937988281,-0.013637406976010884,0
2017-11-15,401.4223937988281,410.16497769233655,399.8015825677677,406.9724589126185,9867270.0,-0.013637406976010902,-0.0328954145092939,422.99398040771484,409.7897198486328,435.9428321838379,13.204260559082059,40.61651640742038,-4.197094594990705,13.522666632974872,10399425.25,0.9488283979924754,406.1374816894531,0.011745951305815676,1
2017-11-16,406.1374816894531,408.5441314999785,404.07461758198457,404.07461758198457,6291441.0,0.011745951305815572,-0.011121794562189535,422.0239456176758,410.2867706298828,435.2775604248047,11.737174987792969,43.46447807513194,-4.25678111770409,13.065457423558836,10437008.05,0.6028012022085197,414.33978271484375,0.020195873060695223,1
2017-11-17,414.33978271484375,415.9606238172205,409.6246903565463,412.0313701926973,6191428.0,0.020195873060695257,0.018102798411448795,421.77099761962893,411.05493896484376,434.6874356079102,10.716058654785172,48.12522271348191,-3.581012428018241,12.833863473859447,10680910.45,0.57967230686781,415.5185852050781,0.002845014018472005,1
2017-11-20,415.5185852050781,418.170843484752,412.6698822240603,413.5539583246759,4051153.0,0.0028450140184719253,0.03511560795812074,421.7832778930664,411.93607421875,434.15060134887693,9.847203674316404,48.77876541491947,-2.9197609873564834,12.310084744347467,10682797.2,0.3792221198395491,416.7464599609375,0.002955041722750766,1
2017-11-21,416.7464599609375,422.3947620110857,415.0274115108924,416.94293463207305,6745407.0,0.0029550417227508508,0.026121642915972965,422.18602752685547,412.9026708984375,433.6628828430176,9.283356628417948,49.49255601444228,-2.292486167075322,11.957032298336452,10792980.45,0.6249809337883123,421.01953125,0.010253407526156368,1
2017-11-22,421.01953125,425.34170423511495,416.9920402951647,417.9252500207601,7899417.0,0.010253407526156444,0.01612142693947738,422.512646484375,413.9498175048828,433.10468338012697,8.562828979492224,51.99945975545329,-1.5198276485021873,11.716904582325096,10904602.9,0.724411248391264,418.7110900878906,-0.0054829787949638616,0
2017-11-23,418.7110900878906,423.4261824543481,414.978311129264,421.0195325918583,7374216.0,-0.005482978794963844,0.007683181923708204,422.84908905029295,414.69637573242187,432.5877407836914,8.152713317871076,50.54003679016191,-1.1131022350713358,11.483402206807883,10962916.9,0.6726509073511264,417.9743347167969,-0.0017595793102568634,0
2017-11-24,417.9743347167969,422.3456411603116,416.7464430166888,419.4478047569266,5108182.0,-0.0017595793102568313,0.0029463351793665993,422.63297882080076,415.40069396972655,432.1108274841309,7.232284851074212,50.05715845416217,-0.8542195203061153,11.063101916580377,10847588.95,0.4709048271966463,413.9468383789063,-0.009635750340076365,0
2017-11-27,413.9468383789063,417.237594086513,410.4105043345799,415.5185457294762,7946028.0,-0.009635750340076354,-0.016798966190701425,421.88887481689454,415.73468017578125,431.5978141784668,6.154194641113293,47.391531110368724,-0.909633266219315,10.813153949840133,10861135.15,0.7316019817689128,408.59326171875,-0.012933005313247276,0
2017-11-28,408.59326171875,414.7818240112694,407.16889532900217,412.37514424316447,6217480.0,-0.012933005313247259,-0.024164223515113492,421.27738494873046,416.0136572265625,431.1515983581543,5.263727722167971,44.03475495958081,-1.2416911746116956,10.584566430727785,10861259.35,0.5724455884574747,406.628662109375,-0.004808203642690778,0
