Price,Close,High,Low,Open,Volume,return_1,return_3,ma20,ma50,ma200,ma20_50,rsi14,macd_diff,atr14,vol_20,vol_ratio,next_close,future_ret,label
2024-07-24,167.86712646484375,172.10039945085623,161.2699462969589,161.2699462969589,398554.0,0.03950507443461593,0.010238066661897749,175.9845329284668,175.9869091796875,222.644365234375,-0.002376251220709946,43.71610576169446,-1.1681204969347143,7.0033129222992025,386766.15,1.0304779774548496,170.05299377441406,0.013021413755051657,1
2024-07-25,170.05299377441406,171.30913312088364,165.08780912452357,166.16590572405633,282937.0,0.013021413755051725,0.040045888743035496,175.18584823608398,175.7639697265625,222.28349838256835,-0.5781214904785088,46.29991708892551,-0.6643808394372925,6.947456570446407,364431.2,0.7763797391661286,170.5277557373047,0.0027918471316090232,1
2024-07-26,170.5277557373047,171.11131092120743,168.11439148065745,170.41895603418683,176580.0,0.002791847131609071,0.055980829325742,174.66262283325196,175.55052551269532,221.89310729980468,-0.8879026794433571,46.87040957991632,-0.25697365733295197,6.665275346882377,356957.7,0.49468046213878986,170.95306396484375,0.0024940703975148953,1
2024-07-29,170.95306396484375,172.82242981417207,169.13315527292522,170.52776561397164,250770.0,0.0024940703975149248,0.018383215135610698,173.96779251098633,175.35053283691406,221.496435546875,-1.3827403259277276,47.40941794409282,0.06612691085907496,6.452703860765554,355974.05,0.7044614628510121,167.7978973388672,-0.018456332707938,0
2024-07-30,167.7978973388672,173.0400393958671,166.80881450140328,172.9510255626249,230592.0,-0.018456332707938006,-0.013261139280725587,172.76407852172852,175.1042510986328,221.1050060272217,-2.34017257690428,43.854902654888164,0.09080000394323484,6.436883934601144,335153.15,0.6880197903555414,168.89576721191406,0.0065428106696100675,1
2024-07-31,168.89576721191406,172.10040079789636,167.15498698186485,169.3210806480395,460927.0,0.006542810669610155,-0.009570222268711959,171.50448150634764,174.79684387207033,220.76530555725097,-3.2923623657226813,45.38919319535081,0.19834303474388415,6.330350354703312,308704.05,1.4931031841014024,167.0857391357422,-0.01071683504004471,0
2024-08-01,167.0857391357422,172.29820937365096,166.32415629637816,172.29820937365096,160490.0,-0.010716835040044725,-0.022622143993259347,170.179109954834,174.41268371582032,220.4355947113037,-4.2335737609863315,43.28884686361041,0.16616243603054892,6.304900549172561,301566.4,0.532187936056535,165.09768676757812,-0.011898396466672408,0
2024-08-02,165.09768676757812,167.7286504401457,163.2085351393071,165.77027086902012,187301.0,-0.011898396466672456,-0.016092040568517985,169.08221588134765,174.07580200195312,220.05761657714845,-4.993586120605471,41.042389015463456,0.03635292117420663,6.177415888577279,286237.35,0.6543555549267046,158.1840057373047,-0.041876304663228905,0
2024-08-05,158.1840057373047,164.57348729728315,157.1553662608189,162.72390728169728,288293.0,-0.04187630466322889,-0.06342232047277596,168.211328125,173.687685546875,219.68661163330077,-5.476357421875008,34.36373661216969,-0.46226864737524753,6.303480504161704,258748.4,1.1141827350429951,155.82008361816406,-0.014944128568006917,0
2024-08-06,155.82008361816406,162.37770682024413,155.16730049911436,158.1839906932773,186173.0,-0.014944128568006865,-0.06742439884965756,167.4729766845703,173.36010070800782,219.28004905700683,-5.887124023437508,32.421096230250086,-0.8745073111495407,6.368260919659423,248398.75,0.7494924994590322,155.5728302001953,-0.0015867878660278647,0
