Price,Close,High,Low,Open,Volume,return_1,return_3,ma20,ma50,ma200,ma20_50,rsi14,macd_diff,atr14,vol_20,vol_ratio,next_close,future_ret,label
2017-10-23,434.7422790527344,436.2354943469575,428.3843512935215,433.9489906268933,4162892.0,0.008061157748913361,0.0065091994514150375,423.9950012207031,419.6374255371094,366.0125573730469,4.357575683593723,62.75580217054434,1.1104017058127544,5.938043389535281,6345288.6,0.6560603090614349,435.6287841796875,0.002039150939919491,1
2017-10-24,435.6287841796875,438.5452642147414,432.3390003963967,434.6721844244399,11328872.0,0.002039150939919576,-0.0007492971139461124,424.4966323852539,420.1164270019531,366.8033920288086,4.38020538330079,63.58111336593214,1.102422245610426,5.957201991593094,6499556.0,1.7430224464563424,418.8298950195313,-0.038562394796269966,0
2017-10-25,418.8298950195313,434.6722216219161,416.4733846457972,433.9722663536038,21367208.0,-0.038562394796269994,-0.028835774166720007,424.44238433837893,420.27811645507813,367.51857650756835,4.164267883300795,43.782220934227595,-0.05925294602059328,6.899930387471467,7060455.0,3.0263216747362596,418.8882141113281,0.00013924290622592393,1
2017-10-26,418.8882141113281,422.306334615377,410.1387734770316,412.50696110496494,28571464.0,0.0001392429062259115,-0.03646773204564069,424.4779647827148,420.4941687011719,368.23915145874025,3.9837960815429483,43.847593572332535,-0.8072226396110191,7.276189726819608,7917091.6,3.60883332460117,417.8849792480469,-0.002394994247832,0
2017-10-27,417.8849792480469,421.72305597213847,415.0734808157313,420.99977454611326,7472088.0,-0.002394994247831961,-0.0407314795900211,424.6477020263672,420.65212585449217,368.953899230957,3.9955761718750296,42.922920651553,-1.3225860042871145,7.23143154321872,7923835.0,0.9429888431548611,423.4729309082031,0.01337198496632101,1
2017-10-30,423.4729309082031,423.7062493274363,418.199940329784,419.5648473860475,5422352.0,0.013371984966320971,0.011085731806358412,424.8775207519531,420.80961547851564,369.6879527282715,4.067905273437475,49.33219909263677,-1.2414914624115543,7.130705724373771,6812629.4,0.7959264597601623,421.9563903808594,-0.0035811982694886647,0
2017-10-31,421.9563903808594,422.65634568699295,419.7981948536142,422.65634568699295,4682460.0,-0.0035811982694886613,0.007324570532595276,424.91018829345705,421.0107354736328,370.4126275634766,3.899452819824262,47.76458391498961,-1.2413622537531936,6.88385074796057,6736070.8,0.695132242374887,424.9195251464844,0.007022372058284184,1
2017-11-01,424.9195251464844,425.8061465976552,422.773006923261,423.4962883801349,4190612.0,0.007022372058284265,0.016833689287170994,425.05426330566405,421.33294860839845,371.1299250793457,3.7213146972655977,51.03834611784244,-1.0032755931905162,6.667129710020229,6725880.2,0.623057782087763,425.1294860839844,0.0004941192980661909,1
2017-11-02,425.1294860839844,426.92605500123466,423.9278905284132,425.3394783575919,4737944.0,0.0004941192980660869,0.003911832504213564,425.34707794189455,421.70112548828126,371.82550003051756,3.6459524536132903,51.271390091464205,-0.8019371617185418,6.405060764506033,6631522.2,0.7144579867349308,427.1360473632813,0.004719882635711924,1
2017-11-03,427.1360473632813,429.3059202002734,425.01285530201983,425.969455188824,3810488.0,0.004719882635711992,0.012275337216120175,425.72155303955077,422.0917016601563,372.52994888305665,3.629851379394495,53.5469817944288,-0.5177036879485744,6.254203916916573,6655236.8,0.572554833811473,426.6460571289063,-0.0011471526165953887,0
