Price,Close,High,Low,Open,Volume,return_1,return_3,ma20,ma50,ma200,ma20_50,rsi14,macd_diff,atr14,vol_20,vol_ratio,next_close,future_ret,label
2017-10-23,1076.4764404296875,1093.5726529942629,1059.650666212679,1074.8542165603558,1886088.0,0.001548121583706541,-0.0025629007254029945,1042.4347686767578,1038.0423608398437,1004.7040002441406,4.392407836914117,67.23067735767378,5.4015101733373285,17.89022163032137,1992739.3,0.9464800538635431,1072.5247802734375,-0.003670921171923327,0
2017-10-24,1072.5247802734375,1090.2033037329627,1068.635566044753,1089.8289756224858,1339020.0,-0.003670921171923358,-0.003170160419738277,1043.9905059814453,1038.594765625,1005.2371508789063,5.395740356445231,64.29568955028336,4.4816029988125585,18.152901348741967,1937920.5,0.6909571367865707,1067.72802734375,-0.004472393568813002,0
2017-10-25,1067.72802734375,1090.2930465840436,1065.6842899855512,1075.4860828680016,1105106.0,-0.004472393568813016,-0.006591356777344903,1045.1576568603516,1039.055810546875,1005.7322058105469,6.101846313476699,60.82456444219221,3.29481607850499,18.61403386658128,1913197.9,0.5776224195102867,1058.9486083984375,-0.008222523639426773,0
2017-10-26,1058.9486083984375,1071.5865881035777,1050.2103295247348,1057.3844919170588,3007552.0,-0.008222523639426771,-0.016282596973746677,1046.636685180664,1039.4693823242187,1006.160354309082,7.167302856445303,54.9745955203255,1.741293442096545,18.811335631742825,1991114.0,1.5104870941593493,1077.905029296875,0.017901171735904487,1
2017-10-27,1077.905029296875,1081.5962808670472,1055.3817655572695,1058.5933957614589,1409270.0,0.017901171735904553,0.005016433300558232,1048.6402679443358,1040.4837939453125,1006.7755242919922,8.15647399902332,63.20372134800111,1.8054139302295855,19.340134180173884,1961059.7,0.7186267710258895,1091.210693359375,0.012344004064235026,1
2017-10-30,1091.210693359375,1092.795684565678,1076.8208265206283,1078.614366521696,1137252.0,0.012344004064235081,0.021993115675762676,1051.6949676513673,1041.5733911132813,1007.5656207275391,10.121576538085947,67.67018852531956,2.5153474843121852,19.09975731337929,1801279.0,0.6313580516954894,1094.4639892578125,0.0029813636525334824,1
2017-10-31,1094.4639892578125,1101.137550167921,1084.9958950826874,1084.9958950826874,1592634.0,0.002981363652533542,0.033538342255426956,1055.7546600341798,1042.7837890625,1008.3263763427734,12.970870971679688,68.67150525247762,2.945596628854659,18.88846429708317,1781660.0,0.8939045609151012,1085.6427001953125,-0.008059917136681647,0
2017-11-01,1085.6427001953125,1095.6530441748407,1075.6323562157845,1094.4642750950777,741882.0,-0.008059917136681638,0.007178434730455541,1059.1132904052733,1043.5835815429687,1009.0191967773437,15.529708862304688,62.97594845224526,2.400705218449536,18.969337415795533,1722603.8,0.4306747726900403,1095.3602294921875,0.008950946103286807,1
2017-11-02,1095.3602294921875,1115.3183795974792,1087.2685811577146,1087.9985015632103,1468422.0,0.008950946103286839,0.0038026901294725413,1063.0857208251953,1044.4529321289062,1009.7420956420898,18.632788696289026,66.29255492650898,2.450811092768916,19.73407612910776,1730986.0,0.8483153532148725,1092.8375244140625,-0.0023030825934720433,0
2017-11-03,1092.8375244140625,1099.7612838680925,1085.6217151591095,1097.9677437203738,666886.0,-0.0023030825934720056,-0.0014860834707343118,1067.1961303710937,1045.5318017578124,1010.4115786743164,21.664328613281214,64.6728812713022,2.0844940487908943,19.334468456241705,1680096.0,0.3969332704797819,1111.79443359375,0.01734650280228204,1
2017-11-06,1111.79443359375,1114.4012933722845,1089.3545642540323,1092.795619161698,1377000.0,0.017346502802282115,0.024088711132799645,1071.8997772216796,1047.0572045898436,1011.3702426147461,24.842572631835992,70.50466966171611,2.842401949883758,19.74248707495674,1679486.6,0.8198934126655129,1130.3551025390625,0.016694335197665302,1
2017-11-07,1130.3551025390625,1154.525882347112,1112.002812501753,1113.6503272640134,2696892.0,0.01669433519766539,0.031948277931451496,1077.3765197753905,1048.8943286132812,1012.4027926635742,28.482191162109302,74.8775389785077,4.233455947060515,21.384555766271397,1725650.4,1.562826398672639,1140.7620849609375,0.009206825712113205,1
2017-11-08,1140.7620849609375,1150.77242866809,1133.7756992486538,1135.7569131073612,1402252.0,0.009206825712113176,0.043853326296212414,1083.2664978027344,1051.0169702148437,1013.4460650634766,32.249527587890725,76.94175595452629,5.418434174174031,21.315467935039692,1734662.5,0.8083716573108597,1141.345703125,0.0005116037531020191,1
2017-11-09,1141.345703125,1147.018270577128,1134.2133960680494,1147.018270577128,1152432.0,0.0005116037531021078,0.026579796262991673,1088.3308532714843,1053.288134765625,1014.4588156127929,35.042718505859284,77.05561257635009,5.772875718930987,20.707568404613905,1715896.8,0.6716208107620455,1129.81298828125,-0.010104488773360667,0
2017-11-10,1129.81298828125,1137.007921016959,1123.3897267450316,1135.422929961262,1356566.0,-0.010104488773360676,-0.00047959641761674554,1091.8233764648437,1055.2146655273436,1015.4222885131836,36.608710937500064,69.72854643837425,4.8017789318016035,20.51102611713923,1533407.3,0.8846742806037242,1150.751220703125,0.01853247629391099,1
2017-11-13,1150.751220703125,1158.4466498369266,1127.0184117581323,1127.0184117581323,1496996.0,0.01853247629391097,0.008756546061512438,1096.1465209960938,1057.4617919921875,1016.5020077514648,38.68472900390634,74.47422129699834,5.112042667386547,21.29082697154316,1404941.1,1.0655222485839435,1132.252685546875,-0.016075181866804483,0
2017-11-14,1132.252685546875,1149.749901771808,1129.2912531628288,1149.749901771808,1657252.0,-0.016075181866804455,-0.007966926719247591,1099.0081420898437,1059.6708959960938,1017.4321136474609,39.337246093749854,64.80763980522235,3.6807600621696466,21.30290844073981,1426874.2,1.1614562797477164,1128.374267578125,-0.0034253996641012466,0
2017-11-15,1128.374267578125,1149.1039999516286,1126.7267522637094,1128.6662155604745,6670834.0,-0.0034253996641012696,-0.0012734149085271707,1101.4647338867187,1061.8045031738282,1018.3189315795898,39.66023071289055,62.96241089976078,2.157572676068984,21.37964695839548,1688265.1,3.9512953267825033,1145.62109375,0.015284668099435265,1
2017-11-16,1145.62109375,1152.4406803103,1120.7203871473914,1130.3345072895088,1653482.0,0.015284668099435184,-0.004458067791568765,1104.9490051269531,1064.0488586425781,1019.2209146118164,40.900146484375,67.40660396004844,1.9998753376005922,22.118264544432126,1695232.0,0.9753721024614914,1129.2081298828125,-0.014326694887803082,0
2017-11-17,1129.2081298828125,1146.225728968764,1127.6648894336206,1146.225728968764,1325464.0,-0.014326694887803026,-0.0026889365800815135,1107.6687866210937,1066.224111328125,1020.0309872436524,41.44467529296867,60.02508859759287,0.5536601768013902,21.864162758054366,1757164.1,0.7543199863917088,1127.6021728515625,-0.0014221975460065664,0
2017-11-20,1127.6021728515625,1137.3830884861231,1124.2028690888435,1132.4196691582688,1014498.0,-0.0014221975460065872,-0.0006842541067687558,1110.2250732421876,1068.309832763672,1020.8841021728516,41.91524047851567,59.34035005256081,-0.6806733229452995,21.2438810894276,1713584.6,0.592032631479064,1114.8807373046875,-0.011281847315622057,0
2017-11-21,1114.8807373046875,1126.5803424937865,1111.981930058658,1126.5803424937865,1527740.0,-0.011281847315622096,-0.026832917631333997,1112.34287109375,1070.0537731933593,1021.8850741577148,42.28909790039074,54.07778204605925,-2.425310179571561,20.842192639675947,1723020.6,0.8866638042516723,1118.09228515625,0.002880620091550484,1
2017-11-22,1118.09228515625,1130.208986949252,1114.6512310504995,1114.9015302630926,1822624.0,0.0028806200915505453,-0.009843929061789547,1114.861083984375,1071.9963049316407,1023.0290643310547,42.86477905273432,55.15893343338008,-3.376004996547948,20.464732872467128,1758896.5,1.036231523571739,1118.3427734375,0.00022403184833262222,1
2017-11-23,1118.3427734375,1123.2436695075758,1113.2333285984848,1118.2384990530304,793470.0,0.00022403184833263978,-0.008211583514996845,1117.830792236328,1073.6609899902344,1024.0927758789062,44.169802246093695,55.247432625946594,-3.9605086369498856,19.717990589368828,1648192.4,0.4814183101438883,1121.1790771484375,0.002536166708726902,1
2017-11-24,1121.1790771484375,1127.3729145986354,1114.9434892115223,1118.6556166329692,2287512.0,0.002536166708726917,0.005649339550862331,1119.9944946289063,1075.376163330078,1025.1195980834962,44.61833129882825,56.29915996523542,-4.11080259540244,19.1973787892077,1692104.5,1.3518739534112691,1120.2613525390625,-0.0008185352617434714,0
2017-11-27,1120.2613525390625,1124.4531009176471,1110.3969356412422,1121.1580714250265,1856786.0,-0.0008185352617434694,0.0019399716925059263,1121.4470275878907,1077.0917004394532,1026.1250128173829,44.35532714843748,55.84187227865492,-4.211267646260232,18.83014925257893,1728081.2,1.0744784446471607,1120.03173828125,-0.00020496490153130902,0
2017-11-28,1120.03173828125,1127.1640431668134,1113.6501272980636,1120.3236861133328,911716.0,-0.00020496490153132374,0.0015102389749062084,1122.7254150390625,1078.643741455078,1027.1213830566405,44.08167358398441,55.7199257957092,-4.221722433304416,18.45041829659113,1694035.3,0.5381918546797694,1108.7078857421875,-0.010110296121107757,0
2017-11-29,1108.7078857421875,1123.243777061297,1105.308581215164,1116.778764605133,1447532.0,-0.010110296121107809,-0.011123282319867034,1123.8786743164062,1080.0275524902345,1028.0070892333983,43.85112182617172,49.929069143892,-4.873598683119596,18.413616692986977,1729317.8,0.8370537792417329,1099.8863525390625,-0.007956589212152775,0
2017-11-30,1099.8863525390625,1112.3784050810257,1094.0469862381349,1106.830986729051,4299962.0,-0.00795658921215281,-0.018187720172458177,1124.10498046875,1081.2415856933594,1028.7536215209961,42.86339477539059,45.92487760359621,-5.7225329578399755,18.407745417980106,1870894.8,2.2983451554838883,1096.9456787109375,-0.0026736160707299637,0
